condition,image,image_id,arrival_stage,class_id,presentations,historical_reviews,current_reviews,first_step,last_step,last_stage,mean_step_gap,median_step_gap,p90_step_gap,minimum_step_gap,maximum_step_gap,last_confidence,last_quality,next_due_clock,mean_lateness,censored_wait_steps,next_review_censored,terminal_overdue_ticks,no_historical_review
uniform_h1024,14531,9aab0597e77a5ae6cf9dd8ab936d50a184ddd73ca8de15ca713ca61f12c57038,18,70,11,7,3,2156,4260,40,210.4,139.5,444.5999999999999,4.0,603.0,0.1065550222992897,,,,993,True,,False
uniform_h1024,14532,9aab475b1cde0848f517e8ccb7790103a2c18f8ef04a7b10f814aa60dbe98afe,37,146,4,1,2,3953,4390,41,145.66666666666666,53.0,289.0,36.0,348.0,0.9999402761459351,,,,863,True,,False
uniform_h1024,14533,9aac647d0b2c0487eb51ecec1344e39f34b32bcb2841f0b01dfa4671d95020fd,32,127,6,3,2,3478,5085,49,321.4,114.0,784.4000000000001,22.0,1084.0,0.9999884366989136,,,,168,True,,False
uniform_h1024,14534,9aac9619ba817c6d4f750d7b6d54685921f94b7ce6890b2e2427ce3292e436e3,21,81,11,7,3,2436,4896,47,246.0,163.0,627.4999999999999,6.0,875.0,0.9981762766838074,,,,357,True,,False
uniform_h1024,14535,9ab0f20dcce8c37026de7a7d58b16cdd68504afef350b25050ce2549083eb9c9,10,37,19,15,3,1397,5002,48,200.27777777777777,172.0,446.6000000000001,5.0,609.0,0.9994772672653198,,,,251,True,,False
uniform_h1024,14536,9ab197872fa323e3df0898c7249ecee2fcf4975c0189b58eec6175922cbe956d,15,58,12,10,1,1868,4930,47,278.3636363636364,239.0,545.0,35.0,554.0,0.9998980760574341,,,,323,True,,False
uniform_h1024,14537,9ab47171fd033308aa27ff149e3224b71d17a0696067af839bd447ef07457fea,1,3,32,29,2,1,3450,31,111.25806451612904,87.0,208.0,1.0,627.0,0.014801383949816227,,,,1803,True,,False
uniform_h1024,14538,9ab6efa55f481bc7dee8f94362d0988f644941252e7abfbdc10bdbf30680906d,32,124,5,4,0,3477,4751,45,318.5,131.5,724.0000000000001,47.0,964.0,0.01808033511042595,,,,502,True,,False
uniform_h1024,14539,9abf4fa719b3f721942263b2f2dfc5003ccec72da420bddc6d27dd0f2ce883dc,19,72,9,6,2,2252,5057,48,350.625,186.5,746.3999999999999,21.0,1088.0,0.48546522855758667,,,,196,True,,False
uniform_h1024,14540,9abf6de12de139aa24530a1d01c5242d7ec5f65a4ac5abc211c65f88c57ca488,5,17,26,17,8,714,5084,49,174.8,38.0,576.4000000000002,1.0,817.0,0.00717985350638628,,,,169,True,,False
uniform_h1024,14541,9ac0930cb624202ac2760d43a16db1da7aa525330acb0cfbcd383aec6be7b2d5,33,129,10,6,3,3568,5239,50,185.66666666666666,100.0,518.2,8.0,647.0,0.9179083704948425,,,,14,True,,False
uniform_h1024,14542,9ac21ada729819dde866f990038a3116a03d9a51a02bdcebce63be1cf492a99f,42,166,5,1,3,4434,4677,44,60.75,35.0,124.50000000000003,11.0,162.0,0.9997770190238953,,,,576,True,,False
uniform_h1024,14543,9ac4e0cf7fe76e01e2195beced2237aa1bd11803b05188f1a6a599554484333f,39,153,9,5,3,4152,5115,49,120.375,60.5,254.29999999999998,3.0,304.0,0.9999996423721313,,,,138,True,,False
uniform_h1024,14544,9ac61fae33b3a1bbc58d48580852dd8371c93a94f23b8d1eaf7eea92d3996df0,14,54,15,13,1,1774,5010,48,231.14285714285714,83.5,554.5000000000001,12.0,1054.0,0.009033707901835442,,,,243,True,,False
uniform_h1024,14545,9ac8af7cca413cd46309c12d856749814587486ad9cdc2032343e261e9195871,45,178,3,1,1,4696,4949,47,126.5,126.5,197.3,38.0,215.0,0.9985591769218445,,,,304,True,,False
uniform_h1024,14546,9ace4abff84a7ea46a838e75715cbe35b921a525967730537db499c468b579b3,34,135,5,3,1,3663,4672,44,252.25,185.5,489.9000000000001,20.0,618.0,0.9999982714653015,,,,581,True,,False
uniform_h1024,14547,9ace4f4588411d65ccebb5a38d571cd4f44dcae6e7b65c9293f4500868af9e1e,46,183,4,0,3,4792,4872,46,26.666666666666668,13.0,49.0,9.0,58.0,0.9999717473983765,,,,381,True,,True
uniform_h1024,14548,9ad15c18f76a01e44ba5a0ab255d6363c685228148fae37c35c945a762a37a9a,34,132,5,2,2,3659,4300,40,160.25,117.0,346.70000000000005,3.0,404.0,0.2773265838623047,,,,953,True,,False
uniform_h1024,14549,9ad1a71b0f5f752523572735240402bd27f5996e3e885fee31dde944318c60cb,49,194,3,0,2,5071,5148,49,38.5,38.5,56.5,16.0,61.0,1.0,,,,105,True,,True
uniform_h1024,14550,9ad25174b01883c8765f8ba2f5d0473c0c08b93ac70c4226d396dcc5f7feefc2,38,150,7,2,4,4052,4310,40,43.0,42.5,82.5,3.0,85.0,0.58426833152771,,,,943,True,,False
uniform_h1024,14551,9ad2bd13bd9dfdd974d19d0dc1f6dd9a0e55402aa5a5935eef1f66c2b8c5f43c,28,110,8,5,2,3080,5176,50,299.42857142857144,138.0,666.4000000000003,17.0,1111.0,0.9986478686332703,,,,77,True,,False
uniform_h1024,14552,9ad5a5fe59a471692fb057a14dd3f78c701619a06446c83d6f887991c21f4052,23,89,15,10,4,2631,4744,45,150.92857142857142,36.0,386.1000000000003,3.0,1022.0,0.6592491865158081,,,,509,True,,False
uniform_h1024,14553,9addfbc4f04e67d11956ee4e884349e3156ac89de33a87a5b0e05e4588370017,29,113,14,12,1,3169,5138,49,151.46153846153845,156.0,258.8,2.0,310.0,0.9999467134475708,,,,115,True,,False
uniform_h1024,14554,9adf54e3f570d5e887e06c1fb10215bad198f9bbd495a92a9ae402ee0703258c,30,119,7,4,2,3270,4717,45,241.16666666666666,103.5,567.5,34.0,737.0,0.9955659508705139,,,,536,True,,False
uniform_h1024,14555,9ae346fcfd2a3065a15c7486795442b72aba7033ee204097a1e566fde397d4b9,14,55,9,5,3,1772,4657,44,360.625,206.5,898.1999999999998,2.0,1405.0,0.6007842421531677,,,,596,True,,False
uniform_h1024,14556,9ae3c2bea216d40dd0ca2e66f0dabfff676adf47a311329cf020dd252c098175,17,67,16,12,3,2066,5025,48,197.26666666666668,97.0,338.0,9.0,949.0,0.9713771343231201,,,,228,True,,False
uniform_h1024,14557,9ae3cf48d90d7bddec0e35d289b7f25d040bc9709c56ce54d38c66fd8b14d0b2,24,93,7,4,2,2724,4104,38,230.0,100.0,557.5,8.0,630.0,0.6081520318984985,,,,1149,True,,False
uniform_h1024,14558,9ae570b09df6db0a77631db13e992ee5a35d22fd41aa143654619c8d56b5dce8,7,27,20,14,5,1054,5193,50,217.8421052631579,120.0,610.6,1.0,811.0,0.5013956427574158,,,,60,True,,False
uniform_h1024,14559,9ae8b550505b0a5177f94ea1514e3dfdc8746cf5e72dbcf106cab293a6f66106,30,116,4,1,2,3271,3991,37,240.0,26.0,551.6,11.0,683.0,0.9999978542327881,,,,1262,True,,False
uniform_h1024,14560,9ae98edd2a256113dc2eaa22482b2b3850c03aa69894bc8ab5b11b569d9636fe,14,53,12,11,0,1772,3991,37,201.72727272727272,152.0,373.0,34.0,470.0,0.7574751377105713,,,,1262,True,,False
uniform_h1024,14561,9aea11681f6e04868a48ab37ed97652a365799403ec8d1e556b1beeebdff261e,38,148,4,1,2,4054,4332,40,92.66666666666667,24.0,190.4,22.0,232.0,0.5765038132667542,,,,921,True,,False
uniform_h1024,14562,9af10dcdd22ee564acf3d5628b8f3dae1f7d5611a035e00ab24216789c76c7af,34,132,7,2,4,3660,4492,42,138.66666666666666,13.5,393.5,7.0,420.0,0.21588194370269775,,,,761,True,,False
uniform_h1024,14563,9af224a17f38e0cb03bb0ae677069d3e14bef776d97a583537aeb31c960a1bb0,36,141,3,1,1,3842,4868,46,513.0,513.0,869.0,68.0,958.0,1.0,,,,385,True,,False
uniform_h1024,14564,9af274c3df8c3b6844a02a68e99afa0328ec0c131233b5ee3e931b669eb68e76,20,77,11,6,4,2341,4803,46,246.2,200.0,574.5999999999999,5.0,805.0,0.2569558620452881,,,,450,True,,False
uniform_h1024,14565,9af369dd14d43b9770ea74b1ab0b43948c3d37b073163733604d67877cdd96cb,12,45,10,6,3,1580,4972,47,376.8888888888889,102.0,853.8000000000002,13.0,1517.0,0.7802922129631042,,,,281,True,,False
uniform_h1024,14566,9af4936c462e4dbd6fa3daaaa5ccbe27d886fd34075c3ab8957687d25d40c8a6,4,12,29,24,4,505,5238,50,169.03571428571428,122.5,285.40000000000003,5.0,947.0,0.11354880779981613,,,,15,True,,False
uniform_h1024,14567,9af4b3a82d2058a23891f52429421106f91fa1ffe479e8d8e4359c79c7a2b035,28,111,6,4,1,3080,4674,44,318.8,260.0,634.6,20.0,689.0,0.9988419413566589,,,,579,True,,False
uniform_h1024,14568,9af73559d8a83cfc10ffc92a340b936cce0fa4d515cd2fa7e89552c6b71f525f,46,181,3,1,1,4794,5172,50,189.0,189.0,339.4,1.0,377.0,0.9993763566017151,,,,81,True,,False
uniform_h1024,14569,9af83e27095a094a2b238a29004fd025616934f46f401d14cfea9b67f2448fe8,12,45,14,11,2,1580,4833,46,250.23076923076923,216.0,389.20000000000005,22.0,815.0,0.7103444337844849,,,,420,True,,False
uniform_h1024,14570,9af8c64c896b630e16e6e6b417afa2f28580bd0c68a31bd1c2f2017e4a523ec2,1,3,32,28,3,6,5191,50,167.25806451612902,117.0,297.0,1.0,1006.0,0.9394952058792114,,,,62,True,,False
uniform_h1024,14571,9afb1df384be7ede8a0a7a7f2f191fbffbed052947088eb28c0e4d139b8a50f1,39,154,6,4,1,4155,4943,47,157.6,160.0,263.6,55.0,312.0,0.13291697204113007,,,,310,True,,False
uniform_h1024,14572,9afccbb0ed95b828c35adabb5e7190fd2754bba9f20962431eaf7e1228d2cf10,5,17,31,24,6,713,4723,45,133.66666666666666,63.5,467.50000000000006,1.0,572.0,0.9943064451217651,,,,530,True,,False
uniform_h1024,14573,9afdf49b28adbafcef7bc9fcd3a9fe3585b3fc96cb5f4db479f09a44199794bc,15,59,19,9,9,1872,4876,46,166.88888888888889,20.0,320.7000000000003,3.0,1795.0,0.99989253282547,,,,377,True,,False
uniform_h1024,14574,9afe6ec65a882367ab7497fd8e896cb27c2aa318f1de170e5134acff304c26cc,49,194,2,0,1,5071,5146,49,75.0,75.0,75.0,75.0,75.0,0.9970840215682983,,,,107,True,,True
uniform_h1024,14575,9b0042a26c2cc3f50ffd33e00dd44e5ec739d1c30fc0dd9374755f8a118f8cf5,50,199,4,0,3,5167,5215,50,16.0,19.0,23.8,4.0,25.0,1.0,,,,38,True,,True
uniform_h1024,14576,9b00f3f412dc711bf71e2961dfa6372a26fb3558d0b43b484d7357c285f6bd64,18,69,12,9,2,2160,5192,50,275.6363636363636,254.0,579.0,16.0,607.0,0.9998120665550232,,,,61,True,,False
uniform_h1024,14577,9b032c01403141e0a4507b3d5ff85c8d555d744524e0790d27b835bbf767bd7c,4,14,23,20,2,504,4302,40,172.63636363636363,101.5,389.20000000000016,9.0,711.0,0.9964680075645447,,,,951,True,,False
uniform_h1024,14578,9b04907652572747418e0b0ed38b50561e21cad23b0dea3eed7ad078f6a5cf1a,13,49,12,10,1,1680,4392,41,246.54545454545453,220.0,502.0,9.0,649.0,0.9588803052902222,,,,861,True,,False
uniform_h1024,14579,9b0517b5ca4e16db9ca1443c7f500c5a30caf8cda6556b553d77e9a3851cb385,47,187,3,1,1,4887,5233,50,173.0,173.0,266.6,56.0,290.0,0.3043299615383148,,,,20,True,,False
uniform_h1024,14580,9b05a3f6e1def172d4db58b8578c77f9aec2cede194de3a6ae8650bf3bcbbd21,13,50,17,16,0,1679,5153,49,217.125,79.0,648.5,1.0,719.0,0.008459411561489105,,,,100,True,,False
uniform_h1024,14581,9b0903f0602b93a5c4b0c7fe0bb6afc18ad5eca8ac17169948e6a514a84eccb7,36,141,4,1,2,3843,4898,47,351.6666666666667,64.0,788.0,22.0,969.0,0.9551829695701599,,,,355,True,,False
uniform_h1024,14582,9b0a4de7acdf57552702c237d31d0e5075396896c72fd73f87162c33ddac16be,43,171,8,3,4,4530,4894,47,52.0,40.0,126.8,3.0,131.0,0.0014855588087812066,,,,359,True,,False
uniform_h1024,14583,9b0c16e44b14833fde95bc8d9e9a8f32366f9a0019bd5b693a0aadb2fa1445de,23,88,7,4,2,2626,4516,42,315.0,242.5,673.0,11.0,741.0,0.8978140950202942,,,,737,True,,False
uniform_h1024,14584,9b0edb9fc9e7df7f998960a4c1e9ae41194d0434db3ef34530cd239d313daa3a,17,67,13,9,3,2062,5183,50,260.0833333333333,111.0,474.7,12.0,1235.0,0.9634070992469788,,,,70,True,,False
uniform_h1024,14585,9b1028dc9f2e3ec958fa05b5dddd53dc286cba426451ec1f42381f2e3cf614a9,14,52,15,13,1,1774,4314,40,181.42857142857142,150.5,387.1,9.0,487.0,0.9979392886161804,,,,939,True,,False
uniform_h1024,14586,9b10f63eb5a3ba1f26283d4d13199e8020fd6449e9813113ba1dd45cbf4232eb,11,40,18,14,3,1493,4972,47,204.64705882352942,198.0,342.6,7.0,941.0,0.964567244052887,,,,281,True,,False
uniform_h1024,14587,9b141bc3386ece9772853f17745863f3aaa3fe3c2704bb2b11a98817f5210fc3,12,45,13,12,0,1585,5250,50,305.4166666666667,200.5,575.6,25.0,813.0,0.9514027833938599,,,,3,True,,False
uniform_h1024,14588,9b15f911f382cfbd1135c413f8d0ed3058db1035d97805fb12f424451b2da1ed,42,166,3,2,0,4429,4830,46,200.5,200.5,245.7,144.0,257.0,0.11184944212436676,,,,423,True,,False
uniform_h1024,14589,9b16176d60414710fc4c39a1bf834638d281e4c4946c551c489a39eb40278e29,30,119,4,1,2,3265,4589,43,441.3333333333333,71.0,984.6,40.0,1213.0,0.33206766843795776,,,,664,True,,False
uniform_h1024,14590,9b1b13fd9835741ea9ddbcf165b93eecae1cbcc074b119674eed2ad32fd4e726,46,183,4,0,3,4791,4879,46,29.333333333333332,7.0,63.800000000000004,3.0,78.0,0.46247678995132446,,,,374,True,,True
uniform_h1024,14591,9b233a794230441db552f838cd22cda5ec1a5fa0f8752b4a5553514fd7ba5e49,46,180,7,2,4,4788,5047,48,43.166666666666664,21.0,98.5,4.0,157.0,0.9549106359481812,,,,206,True,,False
uniform_h1024,14592,9b24fb1721a8050a96571b0f7d09532286d349c824133f1e8b29380984c2ece1,7,26,22,16,5,1050,4871,46,181.95238095238096,98.0,342.0,1.0,1091.0,0.9618637561798096,,,,382,True,,False
uniform_h1024,14593,9b2d0daa4c9c6eb763bd52c46bc5588aa8dcfb2d7373c4eb5d817adfdce7e6a8,13,48,12,10,1,1680,4256,40,234.1818181818182,178.0,333.0,19.0,1002.0,0.8529624342918396,,,,997,True,,False
uniform_h1024,14594,9b2ef1ca83959887571164eea7cf22cdc7fe7c3c3f2246498df98a3487a96b34,11,42,21,20,0,1489,5132,49,182.15,139.5,389.30000000000024,8.0,607.0,0.38647958636283875,,,,121,True,,False
uniform_h1024,14595,9b30e32ae3d2f42c0303bdad597cb91440fcd7084613e9967774c10c5c9fe392,13,49,17,13,3,1677,5129,49,215.75,111.0,492.5,1.0,1258.0,0.9997666478157043,,,,124,True,,False
uniform_h1024,14596,9b319a85f3cf45bcd7b9bd16adec4f955c8f81ebc38a44b60ac8e9e939b80599,43,168,4,1,2,4526,4695,44,56.333333333333336,49.0,83.4,28.0,92.0,0.6039780378341675,,,,558,True,,False
uniform_h1024,14597,9b35d06c066afa4b81d630ab14618a32a3862ce6016433a0f75eb73c6bc05868,20,77,17,8,8,2339,4956,47,163.5625,48.0,486.5,1.0,501.0,0.981698751449585,,,,297,True,,False
uniform_h1024,14598,9b3ba5fdad1a2f6f692318295b572c18b448daa9feed147bfe6926f326e0b018,27,105,11,6,4,2986,5195,50,220.9,98.5,665.8,1.0,709.0,0.9782946705818176,,,,58,True,,False
uniform_h1024,14599,9b3e23eb075c39dc92f48fac75cbd4f5492f571d4456a2e243572b5b80dbdacd,26,100,6,4,1,2889,4186,39,259.4,262.0,517.8000000000001,18.0,687.0,0.3500939607620239,,,,1067,True,,False
uniform_h1024,14600,9b42017d9cabd205b8e1dd4858bb67b1c9f3b1643a48832c697ee81e365b9952,10,39,15,11,3,1393,4919,47,251.85714285714286,127.5,744.1000000000006,14.0,944.0,0.9953770637512207,,,,334,True,,False
uniform_h1024,14601,9b43bbf52cf96f003dc6de3bdf4eadf5dc15cc48fad22a4bbefb0867007a4bac,2,7,20,17,2,111,4681,44,240.52631578947367,127.0,587.9999999999999,7.0,666.0,0.8263691663742065,,,,572,True,,False
uniform_h1024,14602,9b4568fb39b3b52c41eb42f49f0d7da99a75f0ea9d1236437f66ae4966c64340,35,137,9,5,3,3742,5236,50,186.75,38.0,567.6,2.0,583.0,0.9985669255256653,,,,17,True,,False
uniform_h1024,14603,9b486eafd21421ebfe8df0e40185022a28cfb208f40593d22a5ce9f980c2906f,41,163,9,2,6,4343,5239,50,112.0,18.0,400.59999999999997,1.0,430.0,0.9178782105445862,,,,14,True,,False
uniform_h1024,14604,9b4d69bc32d7e49b94675d1bd5c9769d02d03b76998443e31f6c58599e5927e3,1,3,28,26,1,2,5019,48,185.8148148148148,102.0,351.80000000000007,1.0,1207.0,0.13137492537498474,,,,234,True,,False
uniform_h1024,14605,9b4db2f2c529d23907948ae7ae7b4971107f95e34a8efa71d5fd0ce18c4684a7,5,17,27,19,7,713,5211,50,173.0,93.0,523.0,7.0,790.0,0.014361117966473103,,,,42,True,,False
uniform_h1024,14606,9b4f782066836c927ea83cd3cb32fb09df96ca2207e8c440360d74b9d8fcaf6a,21,81,7,5,1,2429,4959,47,421.6666666666667,329.5,814.0,45.0,1018.0,0.2469644844532013,,,,294,True,,False
uniform_h1024,14607,9b51cbc062c472ad83b15b570220dbce04fb38395ac95f344f95c6170310930e,36,141,6,4,1,3845,5029,48,236.8,138.0,476.6,54.0,649.0,0.6708940267562866,,,,224,True,,False
uniform_h1024,14608,9b5846ee6decf6df4ad5ee0bcac7064586d339d0b0b1e5aede6e5fd8883e3c26,22,87,11,8,2,2537,4906,47,236.9,65.0,775.5,2.0,807.0,0.9620952010154724,,,,347,True,,False
uniform_h1024,14609,9b5b16fe4ae31c65e6a09da0afa406440eb19bd301178aa2153e1ca703b21790,29,113,12,5,6,3172,4692,44,138.1818181818182,25.0,372.0,7.0,481.0,0.5727047324180603,,,,561,True,,False
uniform_h1024,14610,9b5ccb794fdf7bafe271d15ca656ab7aa0585a2bdeefc57eb24c37c54ca7c27f,34,135,7,3,3,3662,4647,44,164.16666666666666,46.0,430.5,11.0,704.0,0.993624210357666,,,,606,True,,False
uniform_h1024,14611,9b5d01b024119474ddcc592975d20cbc78ac6f07abab7aef810241ee32f5da64,17,66,14,11,2,2061,5039,48,229.07692307692307,87.0,493.40000000000015,9.0,1396.0,0.07602851092815399,,,,214,True,,False
uniform_h1024,14612,9b602ca2bce7c37270da626ac901a25ac343a265110934ab4ff92526a846dcf1,28,110,10,7,2,3079,4967,47,209.77777777777777,188.0,527.6,1.0,570.0,0.9147429466247559,,,,286,True,,False
uniform_h1024,14613,9b632b3ef4a6d614103658e57a6f74f9d8fb88a8e5a51915f72e7bf151dca798,50,199,5,0,4,5165,5231,50,16.5,12.0,33.50000000000001,1.0,41.0,0.9999998807907104,,,,22,True,,True
uniform_h1024,14614,9b669042d18c65fec3ddbf357068a449f7ddcd4fd825fe056b614e422e861d98,47,185,3,0,2,4887,4964,47,38.5,38.5,66.1,4.0,73.0,0.7203042507171631,,,,289,True,,True
uniform_h1024,14615,9b67f6c67d273864a80a257f33cf9371a2d7415086e0b25ff39197d9f3f547ba,30,119,10,6,3,3269,4818,46,172.11111111111111,134.0,357.00000000000006,12.0,633.0,0.9996011257171631,,,,435,True,,False
uniform_h1024,14616,9b7047d450702385440eefff3c165227fc26f092cdbc4f0938af0f85a2696a44,12,47,16,11,4,1579,4876,46,219.8,118.0,510.79999999999995,8.0,1116.0,0.22779859602451324,,,,377,True,,False
uniform_h1024,14617,9b7073882aab7b876e9171e7b3628f133372209deba398692ee04b34907fd850,7,24,25,20,4,1051,5150,49,170.79166666666666,71.5,478.6999999999997,3.0,1207.0,0.998039186000824,,,,103,True,,False
uniform_h1024,14618,9b7161a1288a47a0f5a4b0c7071116f36453dee0500192e7d69eb323e32d041a,15,59,14,11,2,1870,5022,48,242.46153846153845,138.0,489.2000000000001,25.0,986.0,0.9999340176582336,,,,231,True,,False
uniform_h1024,14619,9b7366a2c2ea0c1972236dfa76367bb7edd0b8063706d773a0a9e10a6905af15,3,11,33,26,6,281,4904,47,144.46875,71.5,299.6000000000002,1.0,1068.0,0.6184501051902771,,,,349,True,,False
uniform_h1024,14620,9b73ec27204468073afde93fdb7ce15a70f1385a13ac22cce8d21ada29a06b20,9,35,17,12,4,1290,5005,48,232.1875,178.0,552.5,9.0,973.0,0.0030197310261428356,,,,248,True,,False
uniform_h1024,14621,9b8081cc68da3408401a117763b613db537fedfdda69f93658c47134d8864905,47,187,3,0,2,4883,4939,47,28.0,28.0,37.6,16.0,40.0,0.9865018725395203,,,,314,True,,True
uniform_h1024,14622,9b842c18ecab4feb8fe3ada254beed99788fae208f0b60d4b936c2a93d4faf8d,36,141,7,6,0,3843,5102,49,209.83333333333334,213.5,315.5,63.0,335.0,0.9999932646751404,,,,151,True,,False
uniform_h1024,14623,9b89e7075610def5953e488e6a23bebd1a2a98348874681f76caaed447bd4cfb,11,40,10,7,2,1490,3307,30,201.88888888888889,193.0,447.0,9.0,575.0,0.5084343552589417,,,,1946,True,,False
uniform_h1024,14624,9b8d06b2377494f292ee327a62880e0754c29af8f2bea0fbddca94b836b2f327,7,24,22,18,3,1052,4780,45,177.52380952380952,93.0,350.0,1.0,1147.0,0.7111294865608215,,,,473,True,,False
uniform_h1024,14625,9b8efe4955a7e96847720462934ea7d8a02f3b8cebf6c9c46d14ff289f55cb2c,29,113,9,6,2,3174,5140,49,245.75,163.0,625.2,21.0,635.0,0.9998854398727417,,,,113,True,,False
uniform_h1024,14626,9b8ff92bb58eb993a04bcb84c68227de50f9552a1c4705137fb3a1c3cccff527,11,43,18,13,4,1494,5134,49,214.11764705882354,111.0,553.8000000000002,9.0,910.0,0.7337089776992798,,,,119,True,,False
uniform_h1024,14627,9b9404a742f6d64d5adbfc3a8777ddb879704f50e05d7790c58070724fbb3477,19,73,13,9,3,2246,4969,47,226.91666666666666,80.0,639.9000000000001,22.0,785.0,0.6886388659477234,,,,284,True,,False
uniform_h1024,14628,9b99fef31b1df30fdf64558c2b1edb9203e329987bd75922f21d044f8aae1dad,24,95,10,7,2,2722,4467,42,193.88888888888889,151.0,321.20000000000005,5.0,618.0,0.7363647818565369,,,,786,True,,False
uniform_h1024,14629,9b9aab8d9b9d8e45403e0f9c6570b8f4003c57f467b4d68b2bfa071e0bae6ee0,40,158,3,2,0,4249,4541,43,146.0,146.0,156.4,133.0,159.0,0.23091743886470795,,,,712,True,,False
uniform_h1024,14630,9b9d4ce382ae18944a87b0d20552a1649f5ef1dc044166aabb26ed2d0c9ec6f0,29,114,10,5,4,3170,4734,45,173.77777777777777,29.0,475.0,9.0,515.0,0.029316147789359093,,,,519,True,,False
uniform_h1024,14631,9b9d56f35dfcca26500cfd2aca6a21fcdcebdf84d03a7507b95a42c9dec809db,9,32,15,14,0,1292,5089,49,271.2142857142857,149.5,341.80000000000007,23.0,1770.0,0.012840254232287407,,,,164,True,,False
uniform_h1024,14632,9ba164207ca7a4113aaf0f82c8294ff116b33504a1a19c912922fbf079d58bc2,19,74,9,5,3,2251,5249,50,374.75,145.5,1079.0,13.0,1471.0,0.17017683386802673,,,,4,True,,False
uniform_h1024,14633,9ba46780c350cd14016b1e9189aa1d60fb964963e8b62d2fee22bc01f71edc08,38,149,11,6,4,4057,5056,48,99.9,32.5,187.49999999999986,6.0,525.0,0.9999872446060181,,,,197,True,,False
uniform_h1024,14634,9bad3c38b28f90e3fbde6b829391d3f1062963bb3144e2e8a53eba3e00aa4c2f,47,186,4,0,3,4884,4972,47,29.333333333333332,25.0,43.4,15.0,48.0,1.0,,,,281,True,,True
uniform_h1024,14635,9bafd97876a60d69871e2ff6771f910bdf56ff09f80e1fae64a7e8168ad7dab1,32,124,4,1,2,3482,3653,33,57.0,23.0,111.0,15.0,133.0,0.7809523344039917,,,,1600,True,,False
uniform_h1024,14636,9bb06926f1f59505203741b5e55a382c430dc32fc7369720dccc0a2aba2b93a0,33,129,7,3,3,3573,4855,46,213.66666666666666,97.0,523.5,9.0,675.0,0.04597427695989609,,,,398,True,,False
uniform_h1024,14637,9bb19969f05e0924d60d659c529cf92be3ef4f46e339b7d0ede60f9ef46a2137,7,27,24,20,3,1050,5136,49,177.65217391304347,129.0,384.20000000000005,11.0,801.0,0.3948616087436676,,,,117,True,,False
uniform_h1024,14638,9bb1e289b0e6474811ed51f046db0e0d103191b7c1d9d1da0a2c7ffbd71f3713,14,52,12,8,3,1774,4905,47,284.6363636363636,268.0,689.0,8.0,839.0,0.8899924755096436,,,,348,True,,False
uniform_h1024,14639,9bb779973b1732b2b76a1451a08a9ef74408acc9d6344b28b82d2e0b8545a697,19,74,8,7,0,2251,5199,50,421.14285714285717,336.0,766.4000000000001,97.0,977.0,0.9983224868774414,,,,54,True,,False
uniform_h1024,14640,9bb8ed851974ceeb05ca7a810dea52a100509ae15128ec1c51136debe85b5a47,41,162,4,2,1,4347,4532,43,61.666666666666664,56.0,79.2,44.0,85.0,0.09167731553316116,,,,721,True,,False
uniform_h1024,14641,9bb9a4d36eab4faa5dbaa296d90bf31db094ce6350e4ef2cac074fa69d687b37,24,93,11,8,2,2724,4404,41,168.0,107.5,396.59999999999997,10.0,465.0,0.9004148244857788,,,,849,True,,False
uniform_h1024,14642,9bbcaa4c161b04410250f454097a22c9c11276c1044c1bdaf414fe612fdd9742,17,65,11,9,1,2061,4743,45,268.2,258.0,526.2999999999998,3.0,898.0,0.2988400161266327,,,,510,True,,False
uniform_h1024,14643,9bbf7651e05ea6077d8067be238f624e1a09320f509a79178b6d942f19a8f1b8,9,32,20,14,5,1294,4484,42,167.89473684210526,117.0,491.0,2.0,613.0,0.4723838269710541,,,,769,True,,False
uniform_h1024,14644,9bc6b94001bc9f69be99e258ee570d8b5ff90792c1ce8df8d7d01e2b4073b412,3,9,35,28,6,274,5033,48,139.97058823529412,67.5,260.0,1.0,1194.0,0.15908709168434143,,,,220,True,,False
uniform_h1024,14645,9bcf900c7659794a6dba65e51778bf30d5905c88612587eb075239442c4cabde,42,165,4,1,2,4433,4842,46,136.33333333333334,65.0,274.6,17.0,327.0,0.9897142648696899,,,,411,True,,False
uniform_h1024,14646,9bd59b2c537ed7f8b425e21f52ac682e1d13457267756ccde9545ac6eeb89eab,21,81,14,12,1,2430,5230,50,215.3846153846154,185.0,425.4000000000001,21.0,489.0,0.37667521834373474,,,,23,True,,False
uniform_h1024,14647,9bd6dd5a60d8003790f16f595f81c1e2a784b01de0fe625eeedc70ab4cf40868,12,44,13,9,3,1582,5131,49,295.75,103.5,727.4000000000001,6.0,1615.0,0.9989383220672607,,,,122,True,,False
uniform_h1024,14648,9bda15a337b94b8264ba62759baef166c1272b7e6c0b5bf6c23d4e5749f61b93,36,141,2,1,0,3848,4880,46,1032.0,1032.0,1032.0,1032.0,1032.0,0.9999982118606567,,,,373,True,,False
uniform_h1024,14649,9bdb2b8591d3efa9d36be6e1ad78168c4ec359f5f434e889a84b6156373c28b0,11,41,16,14,1,1491,4567,43,205.06666666666666,146.0,456.4,25.0,515.0,0.9950487613677979,,,,686,True,,False
